t        CFL_adv    |du|       |dv|       |du/dt|    |dv/dt|    k      |dp|
0.0345   2.4240e-02 3.8456e-03 2.2599e-02 7.6913e+00 4.5198e+01 99999  2.2544e-05
0.0350   2.4303e-02 3.7870e-03 2.2586e-02 7.5741e+00 4.5172e+01 99999  2.2289e-05
0.0355   2.4363e-02 3.7295e-03 2.2573e-02 7.4590e+00 4.5146e+01 99999  2.2040e-05
0.0360   2.4422e-02 3.6731e-03 2.2561e-02 7.3461e+00 4.5121e+01 99999  2.1798e-05
0.0365   2.4480e-02 3.6177e-03 2.2549e-02 7.2354e+00 4.5098e+01 99999  2.1562e-05
0.0370   2.4536e-02 3.5634e-03 2.2537e-02 7.1268e+00 4.5075e+01 99999  2.1332e-05
0.0375   2.4591e-02 3.5102e-03 2.2526e-02 7.0203e+00 4.5052e+01 99999  2.1107e-05
0.0380   2.4645e-02 3.4579e-03 2.2515e-02 6.9159e+00 4.5031e+01 99999  2.0887e-05
0.0385   2.4698e-02 3.4068e-03 2.2505e-02 6.8135e+00 4.5010e+01 99999  2.0673e-05
0.0390   2.4750e-02 3.3566e-03 2.2495e-02 6.7132e+00 4.4990e+01 99999  2.0464e-05
0.0395   2.4800e-02 3.3074e-03 2.2485e-02 6.6149e+00 4.4970e+01 99999  2.0259e-05
0.0400   2.4850e-02 3.2615e-03 2.2476e-02 6.5229e+00 4.4951e+01 99999  2.0059e-05
0.0405   2.4898e-02 3.2188e-03 2.2466e-02 6.4377e+00 4.4933e+01 99999  1.9863e-05
0.0410   2.4946e-02 3.1769e-03 2.2457e-02 6.3537e+00 4.4915e+01 99999  1.9672e-05
0.0415   2.4992e-02 3.1355e-03 2.2449e-02 6.2711e+00 4.4898e+01 99999  1.9485e-05
0.0420   2.5038e-02 3.0949e-03 2.2440e-02 6.1898e+00 4.4881e+01 99999  1.9302e-05
0.0425   2.5082e-02 3.0549e-03 2.2432e-02 6.1097e+00 4.4864e+01 99999  1.9123e-05
0.0430   2.5126e-02 3.0155e-03 2.2424e-02 6.0310e+00 4.4848e+01 99999  1.8947e-05
0.0435   2.5169e-02 2.9768e-03 2.2417e-02 5.9536e+00 4.4833e+01 99999  1.8775e-05
0.0440   2.5211e-02 2.9387e-03 2.2409e-02 5.8775e+00 4.4818e+01 99999  1.8607e-05
0.0445   2.5252e-02 2.9013e-03 2.2402e-02 5.8026e+00 4.4803e+01 99999  1.8442e-05
0.0450   2.5293e-02 2.8645e-03 2.2395e-02 5.7290e+00 4.4789e+01 99999  1.8280e-05
0.0455   2.5333e-02 2.8283e-03 2.2388e-02 5.6566e+00 4.4775e+01 99999  1.8122e-05
0.0460   2.5372e-02 2.7927e-03 2.2381e-02 5.5855e+00 4.4762e+01 99999  1.7966e-05
0.0465   2.5411e-02 2.7578e-03 2.2374e-02 5.5155e+00 4.4749e+01 99999  1.7814e-05
0.0470   2.5448e-02 2.7234e-03 2.2368e-02 5.4468e+00 4.4736e+01 99999  1.7664e-05
0.0475   2.5485e-02 2.6896e-03 2.2362e-02 5.3793e+00 4.4724e+01 99999  1.7517e-05
0.0480   2.5522e-02 2.6564e-03 2.2356e-02 5.3129e+00 4.4712e+01 99999  1.7373e-05
0.0485   2.5558e-02 2.6238e-03 2.2350e-02 5.2476e+00 4.4700e+01 99999  1.7232e-05
0.0490   2.5593e-02 2.5918e-03 2.2344e-02 5.1835e+00 4.4688e+01 99999  1.7093e-05
0.0495   2.5628e-02 2.5603e-03 2.2339e-02 5.1205e+00 4.4677e+01 99999  1.6956e-05
0.0500   2.5662e-02 2.5293e-03 2.2333e-02 5.0586e+00 4.4666e+01 99999  1.6823e-05
0.0505   2.5696e-02 2.4989e-03 2.2328e-02 4.9977e+00 4.4655e+01 99999  1.6691e-05
0.0510   2.5729e-02 2.4690e-03 2.2323e-02 4.9379e+00 4.4645e+01 99999  1.6562e-05
0.0515   2.5761e-02 2.4396e-03 2.2317e-02 4.8792e+00 4.4635e+01 99999  1.6435e-05
0.0520   2.5793e-02 2.4107e-03 2.2312e-02 4.8214e+00 4.4625e+01 99999  1.6310e-05
0.0525   2.5825e-02 2.3823e-03 2.2308e-02 4.7647e+00 4.4615e+01 99999  1.6187e-05
0.0530   2.5856e-02 2.3545e-03 2.2303e-02 4.7089e+00 4.4606e+01 99999  1.6067e-05
0.0535   2.5886e-02 2.3271e-03 2.2298e-02 4.6541e+00 4.4596e+01 99999  1.5948e-05
0.0540   2.5916e-02 2.3001e-03 2.2294e-02 4.6003e+00 4.4587e+01 99999  1.5831e-05
0.0545   2.5946e-02 2.2737e-03 2.2289e-02 4.5473e+00 4.4579e+01 99999  1.5716e-05
0.0550   2.5975e-02 2.2477e-03 2.2285e-02 4.4953e+00 4.4570e+01 99999  1.5603e-05
0.0555   2.6004e-02 2.2221e-03 2.2281e-02 4.4442e+00 4.4561e+01 99999  1.5492e-05
0.0560   2.6033e-02 2.1970e-03 2.2277e-02 4.3939e+00 4.4553e+01 99999  1.5383e-05
0.0565   2.6061e-02 2.1723e-03 2.2273e-02 4.3445e+00 4.4545e+01 99999  1.5275e-05
0.0570   2.6088e-02 2.1480e-03 2.2269e-02 4.2959e+00 4.4537e+01 99999  1.5169e-05
0.0575   2.6115e-02 2.1249e-03 2.2265e-02 4.2497e+00 4.4529e+01 99999  1.5065e-05
0.0580   2.6142e-02 2.1112e-03 2.2261e-02 4.2224e+00 4.4522e+01 99999  1.4962e-05
0.0585   2.6169e-02 2.0976e-03 2.2257e-02 4.1951e+00 4.4514e+01 99999  1.4861e-05
0.0590   2.6195e-02 2.0840e-03 2.2254e-02 4.1679e+00 4.4507e+01 99999  1.4761e-05
0.0595   2.6221e-02 2.0704e-03 2.2250e-02 4.1408e+00 4.4500e+01 99999  1.4663e-05
0.0600   2.6246e-02 2.0569e-03 2.2246e-02 4.1137e+00 4.4493e+01 99999  1.4566e-05
0.0605   2.6271e-02 2.0434e-03 2.2243e-02 4.0867e+00 4.4486e+01 99999  1.4471e-05
0.0610   2.6296e-02 2.0299e-03 2.2240e-02 4.0599e+00 4.4479e+01 99999  1.4377e-05
0.0615   2.6320e-02 2.0165e-03 2.2236e-02 4.0331e+00 4.4473e+01 99999  1.4285e-05
0.0620   2.6344e-02 2.0032e-03 2.2233e-02 4.0064e+00 4.4466e+01 99999  1.4194e-05
0.0625   2.6368e-02 1.9900e-03 2.2230e-02 3.9799e+00 4.4460e+01 99999  1.4104e-05
0.0630   2.6392e-02 1.9767e-03 2.2227e-02 3.9535e+00 4.4454e+01 99999  1.4015e-05
0.0635   2.6415e-02 1.9636e-03 2.2224e-02 3.9272e+00 4.4448e+01 99999  1.3928e-05
0.0640   2.6438e-02 1.9505e-03 2.2221e-02 3.9011e+00 4.4442e+01 99999  1.3841e-05
0.0645   2.6460e-02 1.9376e-03 2.2218e-02 3.8751e+00 4.4436e+01 99999  1.3756e-05
0.0650   2.6483e-02 1.9246e-03 2.2215e-02 3.8493e+00 4.4430e+01 99999  1.3672e-05
0.0655   2.6505e-02 1.9118e-03 2.2212e-02 3.8236e+00 4.4425e+01 99999  1.3590e-05
0.0660   2.6527e-02 1.8990e-03 2.2210e-02 3.7981e+00 4.4419e+01 99999  1.3508e-05
0.0665   2.6548e-02 1.8864e-03 2.2207e-02 3.7727e+00 4.4414e+01 99999  1.3428e-05
0.0670   2.6570e-02 1.8738e-03 2.2204e-02 3.7475e+00 4.4408e+01 99999  1.3348e-05
0.0675   2.6591e-02 1.8613e-03 2.2202e-02 3.7225e+00 4.4403e+01 99999  1.3270e-05
0.0680   2.6612e-02 1.8488e-03 2.2199e-02 3.6977e+00 4.4398e+01 99999  1.3192e-05
0.0685   2.6632e-02 1.8365e-03 2.2196e-02 3.6730e+00 4.4393e+01 99999  1.3116e-05
0.0690   2.6652e-02 1.8242e-03 2.2194e-02 3.6485e+00 4.4388e+01 99999  1.3041e-05
0.0695   2.6673e-02 1.8121e-03 2.2192e-02 3.6242e+00 4.4383e+01 99999  1.2966e-05
0.0700   2.6693e-02 1.8000e-03 2.2189e-02 3.6000e+00 4.4378e+01 99999  1.2893e-05
0.0705   2.6712e-02 1.7880e-03 2.2187e-02 3.5760e+00 4.4374e+01 99999  1.2820e-05
0.0710   2.6732e-02 1.7761e-03 2.2185e-02 3.5523e+00 4.4369e+01 99999  1.2749e-05
0.0715   2.6751e-02 1.7643e-03 2.2182e-02 3.5287e+00 4.4365e+01 99999  1.2678e-05
0.0720   2.6770e-02 1.7526e-03 2.2180e-02 3.5052e+00 4.4360e+01 99999  1.2608e-05
0.0725   2.6789e-02 1.7410e-03 2.2178e-02 3.4820e+00 4.4356e+01 99999  1.2539e-05
0.0730   2.6807e-02 1.7295e-03 2.2176e-02 3.4590e+00 4.4351e+01 99999  1.2471e-05
0.0735   2.6826e-02 1.7181e-03 2.2174e-02 3.4361e+00 4.4347e+01 99999  1.2403e-05
0.0740   2.6844e-02 1.7067e-03 2.2172e-02 3.4134e+00 4.4343e+01 99999  1.2337e-05
0.0745   2.6862e-02 1.6955e-03 2.2170e-02 3.3909e+00 4.4339e+01 99999  1.2271e-05
0.0750   2.6880e-02 1.6843e-03 2.2168e-02 3.3686e+00 4.4335e+01 99999  1.2206e-05
0.0755   2.6898e-02 1.6733e-03 2.2166e-02 3.3465e+00 4.4331e+01 99999  1.2142e-05
0.0760   2.6915e-02 1.6623e-03 2.2164e-02 3.3246e+00 4.4327e+01 99999  1.2079e-05
0.0765   2.6932e-02 1.6514e-03 2.2162e-02 3.3028e+00 4.4323e+01 99999  1.2016e-05
0.0770   2.6949e-02 1.6406e-03 2.2160e-02 3.2813e+00 4.4320e+01 99999  1.1954e-05
0.0775   2.6966e-02 1.6299e-03 2.2158e-02 3.2599e+00 4.4316e+01 99999  1.1893e-05
0.0780   2.6983e-02 1.6193e-03 2.2156e-02 3.2387e+00 4.4312e+01 99999  1.1832e-05
0.0785   2.7000e-02 1.6088e-03 2.2154e-02 3.2177e+00 4.4309e+01 99999  1.1772e-05
0.0790   2.7016e-02 1.5984e-03 2.2153e-02 3.1969e+00 4.4305e+01 99999  1.1713e-05
0.0795   2.7032e-02 1.5881e-03 2.2151e-02 3.1762e+00 4.4302e+01 99999  1.1654e-05
0.0800   2.7049e-02 1.5779e-03 2.2149e-02 3.1557e+00 4.4298e+01 99999  1.1596e-05
0.0805   2.7065e-02 1.5677e-03 2.2147e-02 3.1354e+00 4.4295e+01 99999  1.1539e-05
0.0810   2.7080e-02 1.5577e-03 2.2146e-02 3.1153e+00 4.4292e+01 99999  1.1483e-05
0.0815   2.7096e-02 1.5477e-03 2.2144e-02 3.0954e+00 4.4288e+01 99999  1.1427e-05
0.0820   2.7111e-02 1.5378e-03 2.2143e-02 3.0756e+00 4.4285e+01 99999  1.1371e-05
