0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.010755, 0.000000, 0.022900
0.000000, 0.021597, 0.000000, 0.045755
0.000000, 0.033448, 0.000000, 0.070440
0.000000, 0.045500, 0.000000, 0.095025
0.000000, 0.057899, 0.000000, 0.119854
0.000000, 0.070478, 0.000000, 0.144647
0.000000, 0.083276, 0.000000, 0.169563
0.000000, 0.096279, 0.000000, 0.194664
0.000000, 0.109343, 0.000000, 0.219694
0.000000, 0.122354, 0.000000, 0.244458
0.000000, 0.135251, 0.000000, 0.268804
0.000000, 0.148125, 0.000000, 0.292943
0.000000, 0.160994, 0.000000, 0.316888
0.000000, 0.173929, 0.000000, 0.340801
0.000000, 0.186917, 0.000000, 0.364645
0.000000, 0.199955, 0.000000, 0.388395
0.000000, 0.213057, 0.000000, 0.412071
0.000000, 0.226249, 0.000000, 0.435708
0.000000, 0.239548, 0.000000, 0.459344
0.000000, 0.252916, 0.000000, 0.482882
0.000000, 0.266310, 0.000000, 0.506210
0.000000, 0.279730, 0.000000, 0.529313
0.000000, 0.293210, 0.000000, 0.552255
0.000000, 0.306746, 0.000000, 0.575065
0.000000, 0.320139, 0.000000, 0.597272
0.000000, 0.333464, 0.000000, 0.619013
0.000000, 0.346801, 0.000000, 0.640418
0.000000, 0.360197, 0.000000, 0.661531
0.000000, 0.373712, 0.000000, 0.682452
0.000000, 0.387310, 0.000000, 0.703093
0.000000, 0.400954, 0.000000, 0.723360
0.000000, 0.414644, 0.000000, 0.743213
0.000000, 0.428410, 0.000000, 0.762664
0.000000, 0.442304, 0.000000, 0.781780
0.000000, 0.456306, 0.000000, 0.800702
0.000000, 0.469470, 0.000000, 0.817718
0.000000, 0.482296, 0.000000, 0.833632
0.000000, 0.495090, 0.000000, 0.848951
0.000000, 0.507721, 0.000000, 0.863453
0.000000, 0.520000, 0.000000, 0.876899
0.000000, 0.531685, 0.000000, 0.889164
0.000000, 0.542741, 0.000000, 0.900632
0.000000, 0.554654, 0.000000, 0.912280
0.000000, 0.567726, 0.000000, 0.924056
0.000000, 0.581396, 0.000000, 0.935379
0.000000, 0.595347, 0.000000, 0.945942
0.000000, 0.609204, 0.000000, 0.955332
0.000000, 0.622924, 0.000000, 0.963421
0.000000, 0.637031, 0.000000, 0.970549
0.000000, 0.651128, 0.000000, 0.976282
0.000000, 0.664928, 0.000000, 0.980429
0.000000, 0.678431, 0.000000, 0.982975
0.000000, 0.692643, 0.000000, 0.984007
0.000000, 0.706570, 0.000000, 0.983208
0.000000, 0.720639, 0.000000, 0.980509
0.000000, 0.735083, 0.000000, 0.975502
0.000000, 0.749533, 0.000000, 0.968210
0.000000, 0.764823, 0.000000, 0.957148
0.000000, 0.778977, 0.000000, 0.944376
0.000000, 0.793123, 0.000000, 0.928242
0.000000, 0.806711, 0.000000, 0.910238
0.000000, 0.821308, 0.000000, 0.886985
0.000000, 0.836489, 0.000000, 0.857904
0.000000, 0.851557, 0.000000, 0.823279
0.000000, 0.865590, 0.000000, 0.787216
0.000000, 0.879696, 0.000000, 0.745310
0.000000, 0.893469, 0.000000, 0.698667
0.000000, 0.906920, 0.000000, 0.647200
0.000000, 0.920080, 0.000000, 0.590917
0.000000, 0.933351, 0.000000, 0.526978
0.000000, 0.945699, 0.000000, 0.463197
0.000000, 0.959562, 0.000000, 0.378935
0.000000, 0.972602, 0.000000, 0.292002
0.000000, 0.985200, 0.000000, 0.197754
0.000000, 1.000000, 0.000000, 0.000000
0.008688, 0.756863, -0.006102, 0.962836
0.009154, 0.828561, -0.017620, 0.872635
0.009174, 0.989329, -0.119057, 0.140012
0.009439, 0.844117, -0.021564, 0.839880
0.009857, 0.952306, -0.068828, 0.419744
0.009887, 0.813458, -0.016024, 0.898950
