t      Ma         |du_dt|    |dv_dt|
0      1.7321e-01 1.6667e-02 1.7107e-02
1      1.7321e-01 1.1111e-02 9.7792e-03
2      1.7321e-01 2.7026e-02 1.7874e-02
3      1.7321e-01 1.4908e-02 1.3861e-02
4      1.7321e-01 1.8727e-02 2.0125e-02
5      1.7321e-01 8.2192e-03 1.3744e-02
6      1.9640e-01 8.2732e-03 1.6100e-02
7      1.9291e-01 8.8687e-03 9.4055e-03
8      2.0414e-01 7.3065e-03 7.6452e-03
9      1.8799e-01 8.9773e-03 6.3751e-03
10     1.9199e-01 6.0336e-03 5.8301e-03
11     1.7997e-01 5.0064e-03 5.2345e-03
12     1.8501e-01 5.0407e-03 4.3251e-03
13     1.7863e-01 5.0784e-03 4.6250e-03
14     1.8691e-01 4.9023e-03 4.4430e-03
15     1.8422e-01 5.7739e-03 3.3622e-03
16     1.9229e-01 4.5803e-03 4.2950e-03
17     1.9183e-01 3.9445e-03 3.5439e-03
18     1.9733e-01 3.8690e-03 3.4229e-03
19     1.9518e-01 3.4709e-03 3.4619e-03
20     1.9716e-01 3.2706e-03 3.0399e-03
21     1.9570e-01 3.7203e-03 2.7043e-03
22     1.9647e-01 3.2704e-03 2.3697e-03
23     1.9606e-01 3.3374e-03 2.4055e-03
24     1.9741e-01 3.2803e-03 2.2641e-03
25     1.9865e-01 2.8271e-03 2.4362e-03
26     1.9946e-01 2.6220e-03 2.3458e-03
27     2.0087e-01 2.8951e-03 2.3354e-03
28     2.0103e-01 3.1362e-03 2.1848e-03
29     2.0258e-01 3.3517e-03 2.1305e-03
30     2.0211e-01 3.8756e-03 2.4807e-03
31     2.0352e-01 3.6295e-03 3.1273e-03
32     2.0242e-01 4.3344e-03 3.6469e-03
33     2.0353e-01 3.1163e-03 3.7198e-03
34     2.0195e-01 3.2121e-03 3.7304e-03
35     2.0280e-01 2.5137e-03 3.1817e-03
36     2.0094e-01 2.7565e-03 2.2802e-03
37     2.0174e-01 2.9009e-03 1.4966e-03
38     2.0005e-01 2.9630e-03 1.4701e-03
39     2.0109e-01 2.9607e-03 1.3619e-03
40     1.9997e-01 3.0567e-03 1.6883e-03
41     2.0155e-01 3.0820e-03 2.0812e-03
42     2.0112e-01 3.0866e-03 2.0956e-03
43     2.0298e-01 2.8391e-03 2.1330e-03
44     2.0264e-01 2.5424e-03 2.1672e-03
45     2.0395e-01 1.9828e-03 2.0055e-03
46     2.0300e-01 2.1597e-03 2.2791e-03
47     2.0332e-01 2.2882e-03 2.3886e-03
48     2.0149e-01 2.3506e-03 2.2717e-03
49     2.0071e-01 2.3078e-03 2.0644e-03
50     1.9813e-01 2.2071e-03 2.1454e-03
51     1.9671e-01 2.0206e-03 2.3870e-03
52     1.9603e-01 1.7875e-03 2.3024e-03
53     1.9626e-01 1.5931e-03 2.3632e-03
54     1.9593e-01 1.3899e-03 2.4279e-03
55     1.9514e-01 1.3531e-03 2.6670e-03
56     1.9418e-01 1.2179e-03 2.9798e-03
57     1.9326e-01 1.2424e-03 2.9634e-03
58     1.9467e-01 1.5434e-03 2.9723e-03
59     1.9746e-01 1.8016e-03 2.5827e-03
60     1.9994e-01 1.8836e-03 2.1584e-03
61     2.0301e-01 1.8858e-03 1.6498e-03
62     2.0528e-01 1.9575e-03 1.3830e-03
63     2.0744e-01 1.8730e-03 1.4389e-03
64     2.0840e-01 1.8643e-03 1.3497e-03
65     2.0879e-01 1.9988e-03 1.1734e-03
66     2.0791e-01 1.9725e-03 1.0841e-03
67     2.0692e-01 2.0315e-03 1.3431e-03
68     2.0942e-01 1.8233e-03 1.6212e-03
69     2.1175e-01 1.7740e-03 1.7339e-03
70     2.1373e-01 1.7322e-03 1.8729e-03
