t      Ma         |du_dt|    |dv_dt|
0      1.7321e-01 1.6667e-02 1.0514e-02
1      1.7321e-01 1.1111e-02 8.0839e-03
2      1.7321e-01 7.3009e-03 8.6598e-03
3      1.7321e-01 5.4681e-03 7.5421e-03
4      1.7321e-01 4.3584e-03 6.1681e-03
5      1.7321e-01 3.5901e-03 5.2111e-03
6      1.7321e-01 3.0206e-03 4.3860e-03
7      1.7321e-01 2.7424e-03 4.0109e-03
8      1.7321e-01 2.5357e-03 3.5393e-03
9      1.7321e-01 2.3460e-03 3.2311e-03
10     1.7321e-01 2.1739e-03 2.8300e-03
11     1.7321e-01 2.0188e-03 2.5570e-03
12     1.7321e-01 1.8794e-03 2.3269e-03
13     1.7321e-01 1.7538e-03 2.1444e-03
14     1.7321e-01 1.6407e-03 1.9802e-03
15     1.7321e-01 1.5385e-03 1.8389e-03
16     1.7321e-01 1.4460e-03 1.7022e-03
17     1.7321e-01 1.3620e-03 1.6006e-03
18     1.7321e-01 1.2855e-03 1.4859e-03
19     1.7321e-01 1.2157e-03 1.4055e-03
20     1.7321e-01 1.1519e-03 1.3217e-03
21     1.7321e-01 1.0932e-03 1.2514e-03
22     1.7321e-01 1.0393e-03 1.1895e-03
23     1.7321e-01 1.0051e-03 1.1280e-03
24     1.7321e-01 9.7291e-04 1.0771e-03
25     1.7321e-01 9.4201e-04 1.0284e-03
26     1.7321e-01 9.1238e-04 9.8919e-04
27     1.7321e-01 8.8400e-04 9.4210e-04
28     1.7321e-01 8.5684e-04 9.1238e-04
29     1.7321e-01 8.3084e-04 8.7301e-04
30     1.7321e-01 8.0597e-04 8.4598e-04
31     1.7321e-01 7.8218e-04 8.1446e-04
32     1.7321e-01 7.5941e-04 7.8717e-04
33     1.7321e-01 7.3762e-04 7.6211e-04
34     1.7321e-01 7.1677e-04 7.3552e-04
35     1.7321e-01 6.9680e-04 7.1565e-04
36     1.7321e-01 6.7767e-04 6.8925e-04
37     1.7321e-01 6.5935e-04 6.7373e-04
38     1.7321e-01 6.4178e-04 6.5128e-04
39     1.7321e-01 6.2494e-04 6.3606e-04
40     1.7321e-01 6.0878e-04 6.1758e-04
41     1.7321e-01 5.9327e-04 6.0178e-04
42     1.7321e-01 5.7837e-04 5.8669e-04
43     1.7321e-01 5.6406e-04 5.7064e-04
44     1.7321e-01 5.5031e-04 5.5842e-04
45     1.7321e-01 5.3708e-04 5.4209e-04
46     1.7321e-01 5.2535e-04 5.3235e-04
47     1.7321e-01 5.1609e-04 5.1764e-04
48     1.7321e-01 5.0703e-04 5.0829e-04
49     1.7321e-01 4.9819e-04 4.9598e-04
50     1.7321e-01 4.8956e-04 4.8598e-04
51     1.7321e-01 4.8113e-04 4.7576e-04
52     1.7321e-01 4.7290e-04 4.6526e-04
53     1.7321e-01 4.6487e-04 4.5687e-04
54     1.7321e-01 4.5704e-04 4.4638e-04
55     1.7321e-01 4.4939e-04 4.3916e-04
56     1.7321e-01 4.4193e-04 4.2875e-04
57     1.7321e-01 4.3464e-04 4.2291e-04
58     1.7321e-01 4.2754e-04 4.1382e-04
59     1.7321e-01 4.2060e-04 4.0762e-04
60     1.7321e-01 4.1384e-04 3.9991e-04
61     1.7321e-01 4.0723e-04 3.9320e-04
62     1.7321e-01 4.0078e-04 3.8674e-04
63     1.7321e-01 3.9449e-04 3.7957e-04
64     1.7321e-01 3.8834e-04 3.7422e-04
65     1.7321e-01 3.8234e-04 3.6668e-04
66     1.7321e-01 3.7649e-04 3.6233e-04
67     1.7321e-01 3.7077e-04 3.5547e-04
68     1.7321e-01 3.6518e-04 3.5101e-04
69     1.7321e-01 3.5972e-04 3.4515e-04
70     1.7321e-01 3.5439e-04 3.4023e-04
71     1.7321e-01 3.4918e-04 3.3528e-04
72     1.7321e-01 3.4409e-04 3.2994e-04
73     1.7321e-01 3.3911e-04 3.2582e-04
74     1.7321e-01 3.3448e-04 3.2011e-04
75     1.7321e-01 3.3106e-04 3.1675e-04
76     1.7321e-01 3.2729e-04 3.1138e-04
77     1.7321e-01 3.2388e-04 3.0804e-04
78     1.7321e-01 3.2037e-04 3.0343e-04
79     1.7321e-01 3.1696e-04 2.9967e-04
80     1.7321e-01 3.1349e-04 2.9577e-04
81     1.7321e-01 3.1013e-04 2.9162e-04
82     1.7321e-01 3.0686e-04 2.8836e-04
83     1.7321e-01 3.0354e-04 2.8388e-04
84     1.7321e-01 3.0035e-04 2.8121e-04
85     1.7321e-01 2.9708e-04 2.7692e-04
86     1.7321e-01 2.9405e-04 2.7430e-04
87     1.7321e-01 2.9085e-04 2.7061e-04
88     1.7321e-01 2.8791e-04 2.6762e-04
89     1.7321e-01 2.8481e-04 2.6448e-04
90     1.7321e-01 2.8197e-04 2.6115e-04
91     1.7321e-01 2.7896e-04 2.5853e-04
92     1.7321e-01 2.7619e-04 2.5489e-04
93     1.7321e-01 2.7330e-04 2.5274e-04
94     1.7321e-01 2.7060e-04 2.4925e-04
95     1.7321e-01 2.6780e-04 2.4712e-04
96     1.7321e-01 2.6517e-04 2.4411e-04
97     1.7321e-01 2.6248e-04 2.4165e-04
98     1.7321e-01 2.5991e-04 2.3908e-04
99     1.7321e-01 2.5731e-04 2.3631e-04
100    1.7321e-01 2.5482e-04 2.3411e-04
101    1.7321e-01 2.5231e-04 2.3103e-04
102    1.7321e-01 2.4988e-04 2.2908e-04
103    1.7321e-01 2.4746e-04 2.2576e-04
104    1.7321e-01 2.4510e-04 2.2371e-04
105    1.7321e-01 2.4276e-04 2.2021e-04
106    1.7321e-01 2.4047e-04 2.1761e-04
107    1.7321e-01 2.4320e-04 2.1364e-04
108    1.7321e-01 2.6109e-04 2.1043e-04
109    1.7321e-01 2.7913e-04 2.0596e-04
110    1.7321e-01 2.9559e-04 2.0389e-04
111    1.7321e-01 3.0981e-04 2.0401e-04
112    1.7321e-01 3.2246e-04 2.0447e-04
113    1.7321e-01 3.3246e-04 2.0390e-04
114    1.7321e-01 3.4002e-04 2.0347e-04
115    1.7321e-01 3.4552e-04 2.0141e-04
116    1.7321e-01 3.4885e-04 1.9987e-04
117    1.7321e-01 3.4986e-04 1.9682e-04
118    1.7321e-01 3.4882e-04 1.9356e-04
119    1.7321e-01 3.4624e-04 1.8972e-04
120    1.7321e-01 3.4250e-04 1.8554e-04
121    1.7321e-01 3.3790e-04 1.8701e-04
122    1.7321e-01 3.3354e-04 1.8810e-04
123    1.7321e-01 3.2890e-04 1.8903e-04
124    1.7321e-01 3.2443e-04 1.8950e-04
125    1.7321e-01 3.1975e-04 1.8975e-04
126    1.7321e-01 3.1521e-04 1.8933e-04
127    1.7321e-01 3.1068e-04 1.8892e-04
128    1.7321e-01 3.0607e-04 1.8773e-04
129    1.7321e-01 3.0153e-04 1.8676e-04
130    1.7321e-01 2.9720e-04 1.8508e-04
131    1.7321e-01 2.9286e-04 1.8370e-04
132    1.7321e-01 2.8855e-04 1.8185e-04
133    1.7321e-01 2.8427e-04 1.8017e-04
134    1.7321e-01 2.8005e-04 1.7840e-04
135    1.7321e-01 2.7590e-04 1.7650e-04
136    1.7321e-01 2.7182e-04 1.7494e-04
137    1.7321e-01 2.6782e-04 1.7287e-04
138    1.7321e-01 2.6389e-04 1.7158e-04
139    1.7321e-01 2.6005e-04 1.6976e-04
140    1.7321e-01 2.5628e-04 1.6852e-04
141    1.7321e-01 2.5259e-04 1.6698e-04
142    1.7321e-01 2.4896e-04 1.6558e-04
143    1.7321e-01 2.4540e-04 1.6429e-04
144    1.7321e-01 2.4188e-04 1.6275e-04
145    1.7321e-01 2.3840e-04 1.6169e-04
146    1.7321e-01 2.3496e-04 1.6009e-04
147    1.7321e-01 2.3155e-04 1.5916e-04
148    1.7321e-01 2.2818e-04 1.5778e-04
149    1.7321e-01 2.2506e-04 1.5669e-04
150    1.7321e-01 2.2196e-04 1.5552e-04
151    1.7321e-01 2.1882e-04 1.5427e-04
152    1.7321e-01 2.1588e-04 1.5329e-04
153    1.7321e-01 2.1296e-04 1.5191e-04
154    1.7321e-01 2.1010e-04 1.5111e-04
155    1.7321e-01 2.0746e-04 1.4982e-04
156    1.7321e-01 2.0485e-04 1.4896e-04
157    1.7321e-01 2.0222e-04 1.4785e-04
158    1.7321e-01 1.9975e-04 1.4685e-04
159    1.7321e-01 1.9746e-04 1.4591e-04
160    1.7321e-01 1.9524e-04 1.4476e-04
161    1.7321e-01 1.9278e-04 1.4399e-04
162    1.7321e-01 1.9020e-04 1.4275e-04
163    1.7321e-01 1.8774e-04 1.4209e-04
164    1.7321e-01 1.8510e-04 1.4101e-04
165    1.7321e-01 1.8234e-04 1.4020e-04
166    1.7321e-01 1.7978e-04 1.3928e-04
167    1.7321e-01 1.7727e-04 1.3834e-04
168    1.7321e-01 1.7502e-04 1.3757e-04
169    1.7321e-01 1.7274e-04 1.3649e-04
170    1.7321e-01 1.7043e-04 1.3586e-04
171    1.7321e-01 1.6808e-04 1.3482e-04
172    1.7321e-01 1.6604e-04 1.3418e-04
173    1.7321e-01 1.6402e-04 1.3328e-04
174    1.7321e-01 1.6196e-04 1.3249e-04
175    1.7321e-01 1.5986e-04 1.3172e-04
176    1.7321e-01 1.5794e-04 1.3083e-04
