0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.057069, 0.000000, 0.110889
0.000000, 0.110572, 0.000000, 0.167702
0.000000, 0.166284, 0.000000, 0.220692
0.000000, 0.222888, 0.000000, 0.273040
0.000000, 0.280085, 0.000000, 0.327528
0.000000, 0.331497, 0.000000, 0.372979
0.000000, 0.388351, 0.000000, 0.426550
0.000000, 0.440263, 0.000000, 0.473419
0.000000, 0.493557, 0.000000, 0.517474
0.000000, 0.555051, 0.000000, 0.572188
0.000000, 0.610920, 0.000000, 0.618164
0.000000, 0.665555, 0.000000, 0.661262
0.000000, 0.720894, 0.000000, 0.704891
0.000000, 0.775943, 0.000000, 0.750176
0.000000, 0.832722, 0.000000, 0.808544
0.000000, 0.886182, 0.000000, 0.851725
0.000000, 0.946730, 0.000000, 1.089267
0.000000, 1.000000, 0.000000, 0.000000
0.034968, 0.514175, 0.033455, 0.534731
0.036768, 0.911163, 0.016888, 0.814951
0.037990, 0.251972, 0.044051, 0.299334
0.038312, 0.359201, 0.040464, 0.397218
0.039465, 0.195351, 0.049203, 0.246300
0.039738, 0.035425, 0.077775, 0.068969
0.041316, 0.139037, 0.056602, 0.191640
0.041733, 0.802937, 0.031034, 0.759156
0.043699, 1.000000, -1.023864, 0.000000
0.044453, 0.695052, 0.040370, 0.688244
0.044695, 0.749174, 0.040508, 0.729027
0.045563, 0.596238, 0.041745, 0.605823
0.045802, 0.084671, 0.071637, 0.134251
0.046893, 0.643810, 0.042254, 0.646309
0.048427, 0.308013, 0.053147, 0.350759
0.048838, 0.465378, 0.047988, 0.492256
0.048898, 0.408144, 0.049808, 0.442449
0.049088, 0.859390, -0.005502, 0.758248
0.052558, 0.556003, 0.048969, 0.569849
0.056176, 0.955103, -0.564519, 0.219287
0.061188, 0.000000, 0.116768, 0.000000
0.080614, 0.271518, 0.090332, 0.313791
0.080658, 0.222066, 0.094752, 0.266825
0.080812, 0.168520, 0.101210, 0.215030
0.081260, 0.354320, 0.085351, 0.391407
0.082837, 0.513595, 0.078222, 0.532845
0.083710, 0.905050, -0.026690, 0.726425
0.083967, 0.111613, 0.114943, 0.156126
0.084828, 0.822165, 0.045616, 0.761405
0.086854, 0.437253, 0.086278, 0.465812
0.088517, 0.720014, 0.058553, 0.690609
0.089736, 0.051316, 0.140636, 0.078955
0.090653, 0.773331, 0.042296, 0.717429
0.091782, 1.000000, -0.977645, 0.000000
0.092244, 0.667361, 0.072702, 0.655973
0.094971, 0.613854, 0.082048, 0.615585
0.099279, 0.566625, 0.089772, 0.576902
0.106001, 0.393127, 0.108130, 0.424410
0.106555, 0.310067, 0.115510, 0.348985
0.107878, 0.861296, 0.213287, 0.924571
0.108784, 0.479644, 0.105155, 0.502593
0.108892, 0.952318, -0.969726, -0.218014
0.113285, 0.000000, 0.170309, 0.000000
0.121357, 0.148375, 0.152044, 0.189010
0.122847, 0.203968, 0.144552, 0.245191
0.123944, 0.091393, 0.169316, 0.122260
0.125160, 0.257683, 0.140297, 0.297287
0.133304, 0.530569, 0.124338, 0.545458
0.133370, 0.747192, 0.133354, 0.744169
0.133749, 0.808416, 0.277595, 0.935390
0.135470, 0.696253, 0.124425, 0.691289
0.135475, 0.347230, 0.142395, 0.381325
0.135634, 0.906935, -0.929775, -0.195995
0.136779, 0.638627, 0.120066, 0.635942
0.138155, 0.437000, 0.136691, 0.461623
