t        CFL_adv    |du/dt|    |dv/dt|    |dp/dt|    k
0.0000   6.7480e-04 2.0449e+01 1.0868e+01 9.9597e-07 1255  
0.0010   1.3280e-03 1.9793e+01 1.0396e+01 9.9624e-07 927   
0.0020   1.9603e-03 1.9161e+01 9.9487e+00 9.8810e-07 925   
0.0030   2.5725e-03 1.8552e+01 9.5241e+00 9.9188e-07 922   
0.0040   3.1653e-03 1.7964e+01 9.1211e+00 9.9582e-07 919   
0.0050   3.7394e-03 1.7397e+01 8.7384e+00 9.9990e-07 916   
0.0060   4.2955e-03 1.6850e+01 8.3749e+00 9.9212e-07 914   
0.0070   4.8341e-03 1.6323e+01 8.0295e+00 9.9643e-07 911   
0.0080   5.3560e-03 1.5814e+01 7.7012e+00 9.8893e-07 909   
0.0090   5.8617e-03 1.5323e+01 7.3890e+00 9.9348e-07 906   
0.0100   6.3517e-03 1.4850e+01 7.0921e+00 9.9819e-07 903   
0.0110   6.8267e-03 1.4393e+01 6.8095e+00 9.9107e-07 901   
0.0120   7.2871e-03 1.3952e+01 6.5406e+00 9.9602e-07 898   
0.0130   7.7335e-03 1.3527e+01 6.2845e+00 9.8919e-07 896   
0.0140   8.1663e-03 1.3116e+01 6.0406e+00 9.9441e-07 893   
0.0150   8.5861e-03 1.2719e+01 5.8082e+00 9.9981e-07 890   
0.0160   8.9932e-03 1.2337e+01 5.5866e+00 9.9337e-07 888   
0.0170   9.3881e-03 1.1967e+01 5.3754e+00 9.9904e-07 885   
0.0180   9.7713e-03 1.1611e+01 5.1739e+00 9.9289e-07 883   
0.0190   1.0143e-02 1.1266e+01 4.9816e+00 9.9886e-07 880   
0.0200   1.0504e-02 1.0934e+01 4.7981e+00 9.9300e-07 878   
0.0210   1.0854e-02 1.0613e+01 4.6228e+00 9.9927e-07 875   
0.0220   1.1194e-02 1.0303e+01 4.4554e+00 9.9371e-07 873   
0.0230   1.1524e-02 1.0003e+01 4.2955e+00 9.8833e-07 871   
0.0240   1.1845e-02 9.7135e+00 4.1426e+00 9.9502e-07 868   
0.0250   1.2156e-02 9.4340e+00 3.9964e+00 9.8994e-07 866   
0.0260   1.2458e-02 9.1638e+00 3.8566e+00 9.9695e-07 863   
0.0270   1.2752e-02 8.9028e+00 3.7229e+00 9.9217e-07 861   
0.0280   1.3038e-02 8.6506e+00 3.5948e+00 9.9951e-07 858   
0.0290   1.3315e-02 8.4068e+00 3.4722e+00 9.9503e-07 856   
0.0300   1.3585e-02 8.1715e+00 3.3548e+00 9.9073e-07 854   
0.0310   1.3847e-02 7.9440e+00 3.2424e+00 9.9853e-07 851   
0.0320   1.4102e-02 7.7240e+00 3.1346e+00 9.9454e-07 849   
0.0330   1.4350e-02 7.5114e+00 3.0312e+00 9.9072e-07 847   
0.0340   1.4591e-02 7.3057e+00 2.9321e+00 9.9900e-07 844   
0.0350   1.4825e-02 7.1069e+00 2.8723e+00 9.9549e-07 842   
