t      Ma         |du_dt|    |dv_dt|
0      8.6603e-01 8.3333e-02 6.8399e-02
1      8.6603e-01 5.5556e-02 3.7444e-02
2      8.6603e-01 3.8982e-02 3.3589e-02
3      8.6603e-01 2.9009e-02 2.6873e-02
4      8.6603e-01 2.2570e-02 2.1254e-02
5      8.6603e-01 1.8168e-02 1.8786e-02
6      8.6603e-01 1.5626e-02 1.7213e-02
7      8.6603e-01 1.4280e-02 1.5436e-02
8      8.6603e-01 1.3045e-02 1.4675e-02
9      8.6603e-01 1.1937e-02 1.3975e-02
10     8.6603e-01 1.0953e-02 1.2673e-02
11     8.6603e-01 1.0081e-02 1.1795e-02
12     8.6603e-01 9.3085e-03 1.0913e-02
13     8.6603e-01 8.6230e-03 1.0070e-02
14     8.6603e-01 8.0129e-03 9.5401e-03
15     8.6603e-01 7.4680e-03 9.0153e-03
16     8.6603e-01 6.9797e-03 8.5411e-03
17     8.6603e-01 6.5406e-03 8.0050e-03
18     8.6603e-01 6.1443e-03 7.5097e-03
19     8.6603e-01 5.8788e-03 7.0876e-03
20     8.6603e-01 5.6504e-03 6.6918e-03
21     8.6603e-01 5.4329e-03 6.3717e-03
22     8.6603e-01 5.2262e-03 6.0495e-03
23     8.6603e-01 5.0301e-03 5.8079e-03
24     8.6603e-01 4.8441e-03 5.5563e-03
25     8.6603e-01 4.6678e-03 5.3456e-03
26     8.6603e-01 4.5007e-03 5.1472e-03
27     8.6603e-01 4.3423e-03 4.9238e-03
28     8.6603e-01 4.1922e-03 4.7543e-03
29     8.6603e-01 4.0497e-03 4.5830e-03
30     8.6603e-01 3.9146e-03 4.4260e-03
31     8.6603e-01 3.7863e-03 4.2934e-03
32     8.6603e-01 3.6644e-03 4.1303e-03
33     8.6603e-01 3.5485e-03 4.0170e-03
34     8.6603e-01 3.4383e-03 3.8902e-03
35     8.6603e-01 3.3918e-03 3.7787e-03
36     8.6603e-01 3.3911e-03 3.6797e-03
37     8.6603e-01 3.3832e-03 3.5626e-03
38     8.6603e-01 3.3934e-03 3.4799e-03
39     8.6603e-01 3.4012e-03 3.3754e-03
40     8.6603e-01 3.3849e-03 3.3092e-03
41     8.6603e-01 3.3625e-03 3.2209e-03
42     8.6603e-01 3.3667e-03 3.1456e-03
43     8.6603e-01 3.3502e-03 3.0761e-03
44     8.6603e-01 3.3252e-03 2.9972e-03
45     8.6603e-01 3.2836e-03 2.9430e-03
46     8.6603e-01 3.2602e-03 2.8660e-03
47     8.6603e-01 3.2355e-03 2.8153e-03
48     8.6603e-01 3.1968e-03 2.7534e-03
49     8.6603e-01 3.1520e-03 2.6972e-03
50     8.6603e-01 3.1183e-03 2.6480e-03
51     8.6603e-01 3.0820e-03 2.5842e-03
52     8.6603e-01 3.0396e-03 2.5464e-03
53     8.6603e-01 2.9896e-03 2.4892e-03
54     8.6603e-01 2.9552e-03 2.4511e-03
55     8.6603e-01 2.9147e-03 2.4046e-03
56     8.6603e-01 2.8663e-03 2.3594e-03
57     8.6603e-01 2.8256e-03 2.3227e-03
58     8.6603e-01 2.7921e-03 2.2730e-03
59     8.6603e-01 2.7582e-03 2.2448e-03
60     8.6603e-01 2.7289e-03 2.2000e-03
61     8.6603e-01 2.6972e-03 2.1695e-03
