0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.005621, 0.000000, 0.004750
0.000000, 0.011734, 0.000000, 0.009916
0.000000, 0.018080, 0.000000, 0.015278
0.000000, 0.024645, 0.000000, 0.020824
0.000000, 0.031300, 0.000000, 0.026445
0.000000, 0.037987, 0.000000, 0.032090
0.000000, 0.044677, 0.000000, 0.037736
0.000000, 0.051369, 0.000000, 0.043380
0.000000, 0.058056, 0.000000, 0.049016
0.000000, 0.064809, 0.000000, 0.054703
0.000000, 0.071690, 0.000000, 0.060497
0.000000, 0.078644, 0.000000, 0.066352
0.000000, 0.085558, 0.000000, 0.072171
0.000000, 0.092386, 0.000000, 0.077912
0.000000, 0.099167, 0.000000, 0.083604
0.000000, 0.105997, 0.000000, 0.089333
0.000000, 0.112972, 0.000000, 0.095184
0.000000, 0.119980, 0.000000, 0.101064
0.000000, 0.126911, 0.000000, 0.106872
0.000000, 0.133793, 0.000000, 0.112632
0.000000, 0.140640, 0.000000, 0.118350
0.000000, 0.147592, 0.000000, 0.124153
0.000000, 0.154657, 0.000000, 0.130048
0.000000, 0.161849, 0.000000, 0.136051
0.000000, 0.169030, 0.000000, 0.142029
0.000000, 0.175998, 0.000000, 0.147778
0.000000, 0.183546, 0.000000, 0.154094
0.000000, 0.190635, 0.000000, 0.159998
0.000000, 0.197547, 0.000000, 0.165742
0.000000, 0.204343, 0.000000, 0.171374
0.000000, 0.211050, 0.000000, 0.176899
0.000000, 0.218006, 0.000000, 0.182642
0.000000, 0.225161, 0.000000, 0.188561
0.000000, 0.232507, 0.000000, 0.194667
0.000000, 0.239751, 0.000000, 0.200678
0.000000, 0.246917, 0.000000, 0.206620
0.000000, 0.253747, 0.000000, 0.212187
0.000000, 0.260943, 0.000000, 0.218100
0.000000, 0.268142, 0.000000, 0.224032
0.000000, 0.275293, 0.000000, 0.229950
0.000000, 0.282048, 0.000000, 0.235469
0.000000, 0.288900, 0.000000, 0.241068
0.000000, 0.295835, 0.000000, 0.246749
0.000000, 0.302755, 0.000000, 0.252455
0.000000, 0.309364, 0.000000, 0.257867
0.000000, 0.315875, 0.000000, 0.263201
0.000000, 0.322279, 0.000000, 0.268410
0.000000, 0.328809, 0.000000, 0.273724
0.000000, 0.335438, 0.000000, 0.279115
0.000000, 0.342168, 0.000000, 0.284607
0.000000, 0.348794, 0.000000, 0.290009
0.000000, 0.355349, 0.000000, 0.295352
0.000000, 0.361851, 0.000000, 0.300621
0.000000, 0.368509, 0.000000, 0.306027
0.000000, 0.375280, 0.000000, 0.311534
0.000000, 0.382027, 0.000000, 0.317012
0.000000, 0.388794, 0.000000, 0.322511
0.000000, 0.395452, 0.000000, 0.327889
0.000000, 0.402196, 0.000000, 0.333353
0.000000, 0.408893, 0.000000, 0.338767
0.000000, 0.415589, 0.000000, 0.344185
0.000000, 0.422246, 0.000000, 0.349540
0.000000, 0.429052, 0.000000, 0.355025
0.000000, 0.435951, 0.000000, 0.360588
0.000000, 0.442907, 0.000000, 0.366194
0.000000, 0.449910, 0.000000, 0.371833
0.000000, 0.456733, 0.000000, 0.377182
0.000000, 0.464185, 0.000000, 0.383230
0.000000, 0.471222, 0.000000, 0.388907
0.000000, 0.478074, 0.000000, 0.394418
0.000000, 0.484777, 0.000000, 0.399786
0.000000, 0.491446, 0.000000, 0.405109
0.000000, 0.498160, 0.000000, 0.410453
0.000000, 0.504978, 0.000000, 0.415889
0.000000, 0.511823, 0.000000, 0.421346
0.000000, 0.518659, 0.000000, 0.426781
0.000000, 0.525543, 0.000000, 0.432251
0.000000, 0.532496, 0.000000, 0.437776
0.000000, 0.539490, 0.000000, 0.443332
0.000000, 0.546497, 0.000000, 0.448894
0.000000, 0.553493, 0.000000, 0.454436
0.000000, 0.560557, 0.000000, 0.460070
0.000000, 0.567370, 0.000000, 0.465459
0.000000, 0.574114, 0.000000, 0.470751
0.000000, 0.581015, 0.000000, 0.476194
0.000000, 0.587897, 0.000000, 0.481613
0.000000, 0.594768, 0.000000, 0.487013
0.000000, 0.601677, 0.000000, 0.492431
0.000000, 0.608699, 0.000000, 0.497956
0.000000, 0.615731, 0.000000, 0.503496
0.000000, 0.622578, 0.000000, 0.508786
0.000000, 0.629814, 0.000000, 0.514444
0.000000, 0.637161, 0.000000, 0.520109
0.000000, 0.644771, 0.000000, 0.526097
0.000000, 0.652018, 0.000000, 0.531776
0.000000, 0.659039, 0.000000, 0.537271
0.000000, 0.665769, 0.000000, 0.542481
0.000000, 0.672608, 0.000000, 0.547797
0.000000, 0.679109, 0.000000, 0.552697
0.000000, 0.686270, 0.000000, 0.558379
0.000000, 0.692790, 0.000000, 0.563367
0.000000, 0.699660, 0.000000, 0.568699
0.000000, 0.706306, 0.000000, 0.573773
0.000000, 0.713112, 0.000000, 0.578986
0.000000, 0.719981, 0.000000, 0.584226
0.000000, 0.727056, 0.000000, 0.589675
0.000000, 0.733939, 0.000000, 0.594939
0.000000, 0.740740, 0.000000, 0.600119
0.000000, 0.747563, 0.000000, 0.605317
0.000000, 0.754383, 0.000000, 0.610500
0.000000, 0.761242, 0.000000, 0.615705
0.000000, 0.768140, 0.000000, 0.620934
0.000000, 0.775054, 0.000000, 0.626170
0.000000, 0.781945, 0.000000, 0.631382
0.000000, 0.788771, 0.000000, 0.636531
0.000000, 0.795526, 0.000000, 0.641591
0.000000, 0.802393, 0.000000, 0.646753
0.000000, 0.809237, 0.000000, 0.651892
0.000000, 0.815933, 0.000000, 0.656883
0.000000, 0.822660, 0.000000, 0.661862
0.000000, 0.829583, 0.000000, 0.666989
0.000000, 0.836615, 0.000000, 0.672228
0.000000, 0.843531, 0.000000, 0.677316
0.000000, 0.850572, 0.000000, 0.682518
0.000000, 0.857564, 0.000000, 0.687663
0.000000, 0.864537, 0.000000, 0.692782
0.000000, 0.871486, 0.000000, 0.697876
0.000000, 0.878393, 0.000000, 0.702910
0.000000, 0.885330, 0.000000, 0.707957
0.000000, 0.892276, 0.000000, 0.713001
0.000000, 0.899205, 0.000000, 0.718014
0.000000, 0.906122, 0.000000, 0.723005
0.000000, 0.913011, 0.000000, 0.727966
0.000000, 0.919829, 0.000000, 0.732856
0.000000, 0.926589, 0.000000, 0.737689
0.000000, 0.933290, 0.000000, 0.742463
0.000000, 0.939948, 0.000000, 0.747186
0.000000, 0.946596, 0.000000, 0.751881
0.000000, 0.953264, 0.000000, 0.756572
0.000000, 0.959961, 0.000000, 0.761259
0.000000, 0.966692, 0.000000, 0.765905
0.000000, 0.973443, 0.000000, 0.770276
0.000000, 0.980249, 0.000000, 0.773196
0.000000, 0.986888, 0.000000, 0.765799
0.000000, 0.993800, 0.000000, 0.681415
0.000000, 1.000000, 0.000000, 0.000000
0.004329, 0.641568, 0.003408, 0.523571
0.004428, 0.460745, 0.003594, 0.380431
0.004461, 0.180068, 0.003736, 0.151183
0.004615, 0.682726, 0.003600, 0.555554
0.004712, 0.228766, 0.003930, 0.191560
0.004768, 0.648524, 0.003748, 0.529026
0.004938, 0.625721, 0.003899, 0.511225
0.004944, 0.236009, 0.004121, 0.197570
0.004950, 0.723407, 0.003822, 0.586854
0.004958, 0.221348, 0.004137, 0.185404
0.004998, 0.633209, 0.003941, 0.517068
0.005006, 0.467930, 0.004061, 0.386253
0.005051, 0.556979, 0.004040, 0.457207
0.005056, 0.271886, 0.004200, 0.227129
0.005082, 0.264748, 0.004224, 0.221236
0.005089, 0.158064, 0.004269, 0.132889
0.005108, 0.187327, 0.004276, 0.157243
0.005112, 0.535930, 0.004103, 0.440502
0.005119, 0.542954, 0.004104, 0.446080
0.005122, 0.655618, 0.004019, 0.534583
0.005140, 0.605045, 0.004075, 0.495078
