Iteration, Residual
1247, 1.392987e+02
1248, 1.392990e+02
1249, 1.392992e+02
1250, 1.392995e+02
1251, 1.392997e+02
1252, 1.393000e+02
1253, 1.393002e+02
1254, 1.393005e+02
1255, 1.393007e+02
1256, 1.393010e+02
1257, 1.393012e+02
1258, 1.393014e+02
1259, 1.393017e+02
1260, 1.393019e+02
1261, 1.393022e+02
1262, 1.393024e+02
1263, 1.393027e+02
1264, 1.393029e+02
1265, 1.393032e+02
1266, 1.393034e+02
1267, 1.393037e+02
1268, 1.393039e+02
1269, 1.393042e+02
1270, 1.393044e+02
1271, 1.393047e+02
1272, 1.393049e+02
1273, 1.393052e+02
1274, 1.393054e+02
1275, 1.393056e+02
1276, 1.393059e+02
1277, 1.393061e+02
1278, 1.393064e+02
1279, 1.393066e+02
1280, 1.393069e+02
1281, 1.393071e+02
1282, 1.393074e+02
1283, 1.393076e+02
1284, 1.393079e+02
1285, 1.393081e+02
1286, 1.393083e+02
1287, 1.393086e+02
1288, 1.393088e+02
1289, 1.393091e+02
1290, 1.393093e+02
1291, 1.393096e+02
1292, 1.393098e+02
1293, 1.393101e+02
1294, 1.393103e+02
1295, 1.393105e+02
1296, 1.393108e+02
1297, 1.393110e+02
1298, 1.393113e+02
1299, 1.393115e+02
1300, 1.393118e+02
1301, 1.393120e+02
1302, 1.393122e+02
1303, 1.393125e+02
1304, 1.393127e+02
1305, 1.393130e+02
1306, 1.393132e+02
1307, 1.393135e+02
1308, 1.393137e+02
1309, 1.393139e+02
1310, 1.393142e+02
1311, 1.393144e+02
1312, 1.393147e+02
1313, 1.393149e+02
1314, 1.393152e+02
1315, 1.393154e+02
1316, 1.393156e+02
1317, 1.393159e+02
1318, 1.393161e+02
1319, 1.393164e+02
1320, 1.393166e+02
1321, 1.393168e+02
1322, 1.393171e+02
1323, 1.393173e+02
1324, 1.393176e+02
1325, 1.393178e+02
1326, 1.393180e+02
1327, 1.393183e+02
1328, 1.393185e+02
1329, 1.393188e+02
1330, 1.393190e+02
1331, 1.393192e+02
1332, 1.393195e+02
1333, 1.393197e+02
1334, 1.393200e+02
1335, 1.393202e+02
1336, 1.393204e+02
1337, 1.393207e+02
1338, 1.393209e+02
1339, 1.393212e+02
1340, 1.393214e+02
1341, 1.393216e+02
1342, 1.393219e+02
1343, 1.393221e+02
1344, 1.393223e+02
1345, 1.393226e+02
1346, 1.393228e+02
1347, 1.393231e+02
1348, 1.393233e+02
1349, 1.393235e+02
1350, 1.393238e+02
1351, 1.393240e+02
1352, 1.393242e+02
1353, 1.393245e+02
1354, 1.393247e+02
1355, 1.393249e+02
1356, 1.393252e+02
1357, 1.393254e+02
1358, 1.393257e+02
1359, 1.393259e+02
1360, 1.393261e+02
1361, 1.393264e+02
1362, 1.393266e+02
1363, 1.393268e+02
1364, 1.393271e+02
1365, 1.393273e+02
1366, 1.393275e+02
1367, 1.393278e+02
1368, 1.393280e+02
1369, 1.393282e+02
1370, 1.393285e+02
1371, 1.393287e+02
1372, 1.393289e+02
1373, 1.393292e+02
1374, 1.393294e+02
1375, 1.393296e+02
1376, 1.393299e+02
1377, 1.393301e+02
1378, 1.393303e+02
1379, 1.393306e+02
1380, 1.393308e+02
1381, 1.393310e+02
1382, 1.393313e+02
1383, 1.393315e+02
1384, 1.393317e+02
1385, 1.393320e+02
1386, 1.393322e+02
1387, 1.393324e+02
1388, 1.393327e+02
1389, 1.393329e+02
1390, 1.393331e+02
1391, 1.393333e+02
1392, 1.393336e+02
1393, 1.393338e+02
1394, 1.393340e+02
1395, 1.393343e+02
1396, 1.393345e+02
1397, 1.393347e+02
1398, 1.393350e+02
1399, 1.393352e+02
1400, 1.393354e+02
1401, 1.393356e+02
1402, 1.393359e+02
1403, 1.393361e+02
1404, 1.393363e+02
1405, 1.393366e+02
1406, 1.393368e+02
1407, 1.393370e+02
1408, 1.393372e+02
1409, 1.393375e+02
1410, 1.393377e+02
1411, 1.393379e+02
1412, 1.393382e+02
1413, 1.393384e+02
1414, 1.393386e+02
1415, 1.393388e+02
1416, 1.393391e+02
1417, 1.393393e+02
1418, 1.393395e+02
1419, 1.393397e+02
1420, 1.393400e+02
1421, 1.393402e+02
1422, 1.393404e+02
1423, 1.393406e+02
1424, 1.393409e+02
1425, 1.393411e+02
1426, 1.393413e+02
1427, 1.393415e+02
1428, 1.393418e+02
1429, 1.393420e+02
1430, 1.393422e+02
1431, 1.393424e+02
1432, 1.393427e+02
1433, 1.393429e+02
1434, 1.393431e+02
1435, 1.393433e+02
1436, 1.393436e+02
1437, 1.393438e+02
1438, 1.393440e+02
1439, 1.393442e+02
1440, 1.393444e+02
1441, 1.393447e+02
1442, 1.393449e+02
1443, 1.393451e+02
1444, 1.393453e+02
1445, 1.393456e+02
1446, 1.393458e+02
1447, 1.393460e+02
1448, 1.393462e+02
1449, 1.393464e+02
1450, 1.393467e+02
1451, 1.393469e+02
1452, 1.393471e+02
1453, 1.393473e+02
1454, 1.393475e+02
1455, 1.393478e+02
1456, 1.393480e+02
1457, 1.393482e+02
1458, 1.393484e+02
1459, 1.393486e+02
1460, 1.393489e+02
1461, 1.393491e+02
1462, 1.393493e+02
1463, 1.393495e+02
1464, 1.393497e+02
1465, 1.393500e+02
1466, 1.393502e+02
1467, 1.393504e+02
1468, 1.393506e+02
1469, 1.393508e+02
1470, 1.393510e+02
1471, 1.393513e+02
1472, 1.393515e+02
1473, 1.393517e+02
1474, 1.393519e+02
1475, 1.393521e+02
1476, 1.393523e+02
1477, 1.393526e+02
1478, 1.393528e+02
1479, 1.393530e+02
1480, 1.393532e+02
1481, 1.393534e+02
1482, 1.393536e+02
1483, 1.393539e+02
1484, 1.393541e+02
1485, 1.393543e+02
1486, 1.393545e+02
1487, 1.393547e+02
1488, 1.393549e+02
1489, 1.393551e+02
1490, 1.393554e+02
1491, 1.393556e+02
1492, 1.393558e+02
1493, 1.393560e+02
1494, 1.393562e+02
1495, 1.393564e+02
1496, 1.393566e+02
1497, 1.393568e+02
1498, 1.393571e+02
1499, 1.393573e+02
1500, 1.393575e+02
1501, 1.393577e+02
1502, 1.393579e+02
1503, 1.393581e+02
1504, 1.393583e+02
1505, 1.393585e+02
1506, 1.393587e+02
1507, 1.393590e+02
1508, 1.393592e+02
1509, 1.393594e+02
1510, 1.393596e+02
1511, 1.393598e+02
1512, 1.393600e+02
1513, 1.393602e+02
1514, 1.393604e+02
1515, 1.393606e+02
1516, 1.393608e+02
1517, 1.393611e+02
1518, 1.393613e+02
1519, 1.393615e+02
1520, 1.393617e+02
1521, 1.393619e+02
1522, 1.393621e+02
1523, 1.393623e+02
1524, 1.393625e+02
1525, 1.393627e+02
1526, 1.393629e+02
1527, 1.393631e+02
1528, 1.393633e+02
1529, 1.393635e+02
1530, 1.393638e+02
1531, 1.393640e+02
1532, 1.393642e+02
1533, 1.393644e+02
1534, 1.393646e+02
1535, 1.393648e+02
1536, 1.393650e+02
1537, 1.393652e+02
1538, 1.393654e+02
1539, 1.393656e+02
1540, 1.393658e+02
1541, 1.393660e+02
1542, 1.393662e+02
1543, 1.393664e+02
1544, 1.393666e+02
1545, 1.393668e+02
1546, 1.393670e+02
1547, 1.393672e+02
1548, 1.393674e+02
1549, 1.393676e+02
1550, 1.393678e+02
1551, 1.393680e+02
1552, 1.393682e+02
1553, 1.393684e+02
1554, 1.393686e+02
1555, 1.393688e+02
1556, 1.393690e+02
1557, 1.393692e+02
1558, 1.393695e+02
1559, 1.393697e+02
1560, 1.393699e+02
1561, 1.393701e+02
1562, 1.393703e+02
1563, 1.393705e+02
1564, 1.393707e+02
1565, 1.393709e+02
1566, 1.393711e+02
1567, 1.393713e+02
1568, 1.393715e+02
1569, 1.393716e+02
1570, 1.393718e+02
1571, 1.393720e+02
1572, 1.393722e+02
1573, 1.393724e+02
1574, 1.393726e+02
1575, 1.393728e+02
1576, 1.393730e+02
1577, 1.393732e+02
1578, 1.393734e+02
1579, 1.393736e+02
1580, 1.393738e+02
1581, 1.393740e+02
1582, 1.393742e+02
1583, 1.393744e+02
1584, 1.393746e+02
1585, 1.393748e+02
1586, 1.393750e+02
1587, 1.393752e+02
1588, 1.393754e+02
1589, 1.393756e+02
1590, 1.393758e+02
1591, 1.393760e+02
1592, 1.393762e+02
1593, 1.393764e+02
1594, 1.393766e+02
1595, 1.393768e+02
1596, 1.393769e+02
1597, 1.393771e+02
1598, 1.393773e+02
1599, 1.393775e+02
1600, 1.393777e+02
1601, 1.393779e+02
1602, 1.393781e+02
1603, 1.393783e+02
1604, 1.393785e+02
1605, 1.393787e+02
1606, 1.393789e+02
1607, 1.393791e+02
1608, 1.393793e+02
1609, 1.393794e+02
1610, 1.393796e+02
1611, 1.393798e+02
1612, 1.393800e+02
1613, 1.393802e+02
1614, 1.393804e+02
1615, 1.393806e+02
1616, 1.393808e+02
1617, 1.393810e+02
1618, 1.393812e+02
1619, 1.393813e+02
1620, 1.393815e+02
1621, 1.393817e+02
1622, 1.393819e+02
1623, 1.393821e+02
1624, 1.393823e+02
1625, 1.393825e+02
1626, 1.393827e+02
1627, 1.393829e+02
1628, 1.393830e+02
1629, 1.393832e+02
1630, 1.393834e+02
1631, 1.393836e+02
1632, 1.393838e+02
1633, 1.393840e+02
1634, 1.393842e+02
1635, 1.393843e+02
1636, 1.393845e+02
1637, 1.393847e+02
1638, 1.393849e+02
1639, 1.393851e+02
1640, 1.393853e+02
1641, 1.393855e+02
1642, 1.393856e+02
1643, 1.393858e+02
1644, 1.393860e+02
1645, 1.393862e+02
1646, 1.393864e+02
1647, 1.393866e+02
1648, 1.393867e+02
1649, 1.393869e+02
1650, 1.393871e+02
1651, 1.393873e+02
1652, 1.393875e+02
1653, 1.393877e+02
1654, 1.393878e+02
1655, 1.393880e+02
1656, 1.393882e+02
1657, 1.393884e+02
1658, 1.393886e+02
1659, 1.393888e+02
1660, 1.393889e+02
1661, 1.393891e+02
1662, 1.393893e+02
1663, 1.393895e+02
1664, 1.393897e+02
1665, 1.393898e+02
1666, 1.393900e+02
1667, 1.393902e+02
1668, 1.393904e+02
1669, 1.393906e+02
1670, 1.393907e+02
1671, 1.393909e+02
1672, 1.393911e+02
1673, 1.393913e+02
1674, 1.393915e+02
1675, 1.393916e+02
1676, 1.393918e+02
1677, 1.393920e+02
1678, 1.393922e+02
1679, 1.393923e+02
1680, 1.393925e+02
1681, 1.393927e+02
1682, 1.393929e+02
1683, 1.393930e+02
1684, 1.393932e+02
1685, 1.393934e+02
1686, 1.393936e+02
1687, 1.393938e+02
1688, 1.393939e+02
1689, 1.393941e+02
1690, 1.393943e+02
1691, 1.393945e+02
1692, 1.393946e+02
1693, 1.393948e+02
1694, 1.393950e+02
1695, 1.393952e+02
1696, 1.393953e+02
1697, 1.393955e+02
1698, 1.393957e+02
1699, 1.393958e+02
1700, 1.393960e+02
1701, 1.393962e+02
1702, 1.393964e+02
1703, 1.393965e+02
1704, 1.393967e+02
1705, 1.393969e+02
1706, 1.393971e+02
1707, 1.393972e+02
1708, 1.393974e+02
1709, 1.393976e+02
1710, 1.393977e+02
1711, 1.393979e+02
1712, 1.393981e+02
1713, 1.393983e+02
1714, 1.393984e+02
1715, 1.393986e+02
1716, 1.393988e+02
1717, 1.393989e+02
1718, 1.393991e+02
1719, 1.393993e+02
1720, 1.393995e+02
1721, 1.393996e+02
1722, 1.393998e+02
1723, 1.394000e+02
1724, 1.394001e+02
1725, 1.394003e+02
1726, 1.394005e+02
1727, 1.394006e+02
1728, 1.394008e+02
1729, 1.394010e+02
1730, 1.394011e+02
1731, 1.394013e+02
1732, 1.394015e+02
1733, 1.394016e+02
1734, 1.394018e+02
1735, 1.394020e+02
1736, 1.394021e+02
1737, 1.394023e+02
1738, 1.394025e+02
1739, 1.394026e+02
1740, 1.394028e+02
1741, 1.394030e+02
1742, 1.394031e+02
1743, 1.394033e+02
1744, 1.394035e+02
1745, 1.394036e+02
1746, 1.394038e+02
1747, 1.394040e+02
1748, 1.394041e+02
1749, 1.394043e+02
1750, 1.394044e+02
1751, 1.394046e+02
1752, 1.394048e+02
1753, 1.394049e+02
1754, 1.394051e+02
1755, 1.394053e+02
1756, 1.394054e+02
1757, 1.394056e+02
1758, 1.394058e+02
1759, 1.394059e+02
1760, 1.394061e+02
1761, 1.394062e+02
1762, 1.394064e+02
1763, 1.394066e+02
1764, 1.394067e+02
1765, 1.394069e+02
1766, 1.394070e+02
1767, 1.394072e+02
1768, 1.394074e+02
1769, 1.394075e+02
1770, 1.394077e+02
1771, 1.394078e+02
1772, 1.394080e+02
1773, 1.394082e+02
1774, 1.394083e+02
1775, 1.394085e+02
1776, 1.394086e+02
1777, 1.394088e+02
1778, 1.394090e+02
1779, 1.394091e+02
1780, 1.394093e+02
1781, 1.394094e+02
1782, 1.394096e+02
1783, 1.394097e+02
1784, 1.394099e+02
1785, 1.394101e+02
1786, 1.394102e+02
1787, 1.394104e+02
1788, 1.394105e+02
1789, 1.394107e+02
1790, 1.394108e+02
1791, 1.394110e+02
1792, 1.394112e+02
1793, 1.394113e+02
1794, 1.394115e+02
1795, 1.394116e+02
1796, 1.394118e+02
1797, 1.394119e+02
1798, 1.394121e+02
1799, 1.394122e+02
1800, 1.394124e+02
1801, 1.394126e+02
1802, 1.394127e+02
1803, 1.394129e+02
1804, 1.394130e+02
1805, 1.394132e+02
1806, 1.394133e+02
1807, 1.394135e+02
1808, 1.394136e+02
1809, 1.394138e+02
1810, 1.394139e+02
1811, 1.394141e+02
1812, 1.394142e+02
1813, 1.394144e+02
1814, 1.394145e+02
1815, 1.394147e+02
1816, 1.394148e+02
1817, 1.394150e+02
1818, 1.394151e+02
1819, 1.394153e+02
1820, 1.394154e+02
1821, 1.394156e+02
1822, 1.394157e+02
1823, 1.394159e+02
1824, 1.394160e+02
1825, 1.394162e+02
1826, 1.394163e+02
1827, 1.394165e+02
1828, 1.394166e+02
1829, 1.394168e+02
1830, 1.394169e+02
1831, 1.394171e+02
1832, 1.394172e+02
1833, 1.394174e+02
1834, 1.394175e+02
1835, 1.394177e+02
1836, 1.394178e+02
1837, 1.394180e+02
1838, 1.394181e+02
1839, 1.394183e+02
1840, 1.394184e+02
1841, 1.394186e+02
1842, 1.394187e+02
1843, 1.394189e+02
1844, 1.394190e+02
1845, 1.394192e+02
1846, 1.394193e+02
1847, 1.394194e+02
1848, 1.394196e+02
1849, 1.394197e+02
1850, 1.394199e+02
1851, 1.394200e+02
1852, 1.394202e+02
1853, 1.394203e+02
1854, 1.394205e+02
1855, 1.394206e+02
1856, 1.394207e+02
1857, 1.394209e+02
1858, 1.394210e+02
1859, 1.394212e+02
1860, 1.394213e+02
1861, 1.394215e+02
1862, 1.394216e+02
1863, 1.394218e+02
1864, 1.394219e+02
1865, 1.394220e+02
1866, 1.394222e+02
1867, 1.394223e+02
1868, 1.394225e+02
1869, 1.394226e+02
1870, 1.394227e+02
1871, 1.394229e+02
1872, 1.394230e+02
1873, 1.394232e+02
1874, 1.394233e+02
1875, 1.394235e+02
1876, 1.394236e+02
1877, 1.394237e+02
1878, 1.394239e+02
1879, 1.394240e+02
1880, 1.394242e+02
1881, 1.394243e+02
1882, 1.394244e+02
1883, 1.394246e+02
1884, 1.394247e+02
1885, 1.394248e+02
1886, 1.394250e+02
1887, 1.394251e+02
1888, 1.394253e+02
1889, 1.394254e+02
1890, 1.394255e+02
1891, 1.394257e+02
1892, 1.394258e+02
1893, 1.394260e+02
1894, 1.394261e+02
1895, 1.394262e+02
1896, 1.394264e+02
1897, 1.394265e+02
1898, 1.394266e+02
1899, 1.394268e+02
1900, 1.394269e+02
1901, 1.394270e+02
1902, 1.394272e+02
1903, 1.394273e+02
1904, 1.394275e+02
1905, 1.394276e+02
1906, 1.394277e+02
1907, 1.394279e+02
1908, 1.394280e+02
1909, 1.394281e+02
1910, 1.394283e+02
1911, 1.394284e+02
1912, 1.394285e+02
1913, 1.394287e+02
1914, 1.394288e+02
1915, 1.394289e+02
1916, 1.394291e+02
1917, 1.394292e+02
1918, 1.394293e+02
1919, 1.394295e+02
1920, 1.394296e+02
1921, 1.394297e+02
1922, 1.394299e+02
1923, 1.394300e+02
1924, 1.394301e+02
1925, 1.394303e+02
1926, 1.394304e+02
1927, 1.394305e+02
1928, 1.394307e+02
1929, 1.394308e+02
1930, 1.394309e+02
1931, 1.394311e+02
1932, 1.394312e+02
1933, 1.394313e+02
1934, 1.394314e+02
1935, 1.394316e+02
1936, 1.394317e+02
1937, 1.394318e+02
1938, 1.394320e+02
1939, 1.394321e+02
1940, 1.394322e+02
1941, 1.394324e+02
1942, 1.394325e+02
1943, 1.394326e+02
1944, 1.394327e+02
1945, 1.394329e+02
1946, 1.394330e+02
1947, 1.394331e+02
1948, 1.394333e+02
1949, 1.394334e+02
1950, 1.394335e+02
1951, 1.394336e+02
1952, 1.394338e+02
1953, 1.394339e+02
1954, 1.394340e+02
1955, 1.394341e+02
1956, 1.394343e+02
1957, 1.394344e+02
1958, 1.394345e+02
1959, 1.394347e+02
1960, 1.394348e+02
1961, 1.394349e+02
1962, 1.394350e+02
1963, 1.394352e+02
1964, 1.394353e+02
1965, 1.394354e+02
1966, 1.394355e+02
1967, 1.394357e+02
1968, 1.394358e+02
1969, 1.394359e+02
1970, 1.394360e+02
1971, 1.394362e+02
1972, 1.394363e+02
1973, 1.394364e+02
1974, 1.394365e+02
1975, 1.394366e+02
1976, 1.394368e+02
1977, 1.394369e+02
1978, 1.394370e+02
1979, 1.394371e+02
1980, 1.394373e+02
1981, 1.394374e+02
1982, 1.394375e+02
1983, 1.394376e+02
1984, 1.394378e+02
1985, 1.394379e+02
1986, 1.394380e+02
1987, 1.394381e+02
1988, 1.394382e+02
1989, 1.394384e+02
1990, 1.394385e+02
1991, 1.394386e+02
1992, 1.394387e+02
1993, 1.394388e+02
1994, 1.394390e+02
1995, 1.394391e+02
1996, 1.394392e+02
1997, 1.394393e+02
1998, 1.394394e+02
1999, 1.394396e+02
2000, 1.394397e+02
2001, 1.394398e+02
2002, 1.394399e+02
2003, 1.394400e+02
2004, 1.394402e+02
2005, 1.394403e+02
2006, 1.394404e+02
2007, 1.394405e+02
2008, 1.394406e+02
2009, 1.394408e+02
2010, 1.394409e+02
2011, 1.394410e+02
2012, 1.394411e+02
2013, 1.394412e+02
2014, 1.394413e+02
2015, 1.394415e+02
2016, 1.394416e+02
2017, 1.394417e+02
2018, 1.394418e+02
2019, 1.394419e+02
2020, 1.394420e+02
2021, 1.394422e+02
2022, 1.394423e+02
2023, 1.394424e+02
2024, 1.394425e+02
2025, 1.394426e+02
2026, 1.394427e+02
2027, 1.394429e+02
2028, 1.394430e+02
2029, 1.394431e+02
2030, 1.394432e+02
2031, 1.394433e+02
2032, 1.394434e+02
2033, 1.394435e+02
2034, 1.394437e+02
2035, 1.394438e+02
2036, 1.394439e+02
2037, 1.394440e+02
2038, 1.394441e+02
2039, 1.394442e+02
2040, 1.394443e+02
2041, 1.394445e+02
2042, 1.394446e+02
2043, 1.394447e+02
2044, 1.394448e+02
2045, 1.394449e+02
2046, 1.394450e+02
2047, 1.394451e+02
2048, 1.394452e+02
2049, 1.394454e+02
2050, 1.394455e+02
2051, 1.394456e+02
2052, 1.394457e+02
2053, 1.394458e+02
2054, 1.394459e+02
2055, 1.394460e+02
2056, 1.394461e+02
2057, 1.394462e+02
2058, 1.394464e+02
2059, 1.394465e+02
2060, 1.394466e+02
2061, 1.394467e+02
2062, 1.394468e+02
2063, 1.394469e+02
2064, 1.394470e+02
2065, 1.394471e+02
2066, 1.394472e+02
2067, 1.394473e+02
2068, 1.394474e+02
2069, 1.394476e+02
2070, 1.394477e+02
2071, 1.394478e+02
2072, 1.394479e+02
2073, 1.394480e+02
2074, 1.394481e+02
2075, 1.394482e+02
2076, 1.394483e+02
2077, 1.394484e+02
2078, 1.394485e+02
2079, 1.394486e+02
2080, 1.394487e+02
2081, 1.394489e+02
2082, 1.394490e+02
2083, 1.394491e+02
2084, 1.394492e+02
2085, 1.394493e+02
2086, 1.394494e+02
2087, 1.394495e+02
2088, 1.394496e+02
2089, 1.394497e+02
2090, 1.394498e+02
2091, 1.394499e+02
2092, 1.394500e+02
2093, 1.394501e+02
2094, 1.394502e+02
2095, 1.394503e+02
2096, 1.394504e+02
2097, 1.394505e+02
2098, 1.394507e+02
2099, 1.394508e+02
2100, 1.394509e+02
2101, 1.394510e+02
2102, 1.394511e+02
2103, 1.394512e+02
2104, 1.394513e+02
2105, 1.394514e+02
2106, 1.394515e+02
2107, 1.394516e+02
2108, 1.394517e+02
2109, 1.394518e+02
2110, 1.394519e+02
2111, 1.394520e+02
2112, 1.394521e+02
2113, 1.394522e+02
2114, 1.394523e+02
2115, 1.394524e+02
2116, 1.394525e+02
2117, 1.394526e+02
2118, 1.394527e+02
2119, 1.394528e+02
2120, 1.394529e+02
2121, 1.394530e+02
2122, 1.394531e+02
2123, 1.394532e+02
2124, 1.394533e+02
2125, 1.394534e+02
2126, 1.394535e+02
2127, 1.394536e+02
2128, 1.394537e+02
2129, 1.394538e+02
2130, 1.394539e+02
2131, 1.394540e+02
2132, 1.394541e+02
2133, 1.394542e+02
2134, 1.394543e+02
2135, 1.394544e+02
2136, 1.394545e+02
2137, 1.394546e+02
2138, 1.394547e+02
2139, 1.394548e+02
2140, 1.394549e+02
2141, 1.394550e+02
2142, 1.394551e+02
2143, 1.394552e+02
2144, 1.394553e+02
2145, 1.394554e+02
2146, 1.394555e+02
2147, 1.394556e+02
2148, 1.394557e+02
2149, 1.394558e+02
2150, 1.394559e+02
2151, 1.394560e+02
2152, 1.394561e+02
2153, 1.394562e+02
2154, 1.394563e+02
2155, 1.394564e+02
2156, 1.394565e+02
2157, 1.394566e+02
2158, 1.394567e+02
2159, 1.394568e+02
2160, 1.394569e+02
2161, 1.394570e+02
2162, 1.394571e+02
2163, 1.394571e+02
2164, 1.394572e+02
2165, 1.394573e+02
2166, 1.394574e+02
2167, 1.394575e+02
2168, 1.394576e+02
2169, 1.394577e+02
2170, 1.394578e+02
2171, 1.394579e+02
2172, 1.394580e+02
2173, 1.394581e+02
2174, 1.394582e+02
2175, 1.394583e+02
2176, 1.394584e+02
2177, 1.394585e+02
2178, 1.394586e+02
2179, 1.394587e+02
2180, 1.394587e+02
2181, 1.394588e+02
2182, 1.394589e+02
2183, 1.394590e+02
2184, 1.394591e+02
2185, 1.394592e+02
2186, 1.394593e+02
2187, 1.394594e+02
2188, 1.394595e+02
2189, 1.394596e+02
2190, 1.394597e+02
2191, 1.394598e+02
2192, 1.394599e+02
2193, 1.394599e+02
2194, 1.394600e+02
2195, 1.394601e+02
2196, 1.394602e+02
2197, 1.394603e+02
2198, 1.394604e+02
2199, 1.394605e+02
2200, 1.394606e+02
2201, 1.394607e+02
2202, 1.394608e+02
2203, 1.394609e+02
2204, 1.394609e+02
2205, 1.394610e+02
2206, 1.394611e+02
2207, 1.394612e+02
2208, 1.394613e+02
2209, 1.394614e+02
2210, 1.394615e+02
2211, 1.394616e+02
2212, 1.394617e+02
2213, 1.394618e+02
2214, 1.394618e+02
2215, 1.394619e+02
2216, 1.394620e+02
2217, 1.394621e+02
2218, 1.394622e+02
2219, 1.394623e+02
2220, 1.394624e+02
2221, 1.394625e+02
2222, 1.394625e+02
2223, 1.394626e+02
2224, 1.394627e+02
2225, 1.394628e+02
2226, 1.394629e+02
2227, 1.394630e+02
2228, 1.394631e+02
2229, 1.394632e+02
2230, 1.394632e+02
2231, 1.394633e+02
2232, 1.394634e+02
2233, 1.394635e+02
2234, 1.394636e+02
2235, 1.394637e+02
2236, 1.394638e+02
2237, 1.394639e+02
2238, 1.394639e+02
2239, 1.394640e+02
2240, 1.394641e+02
2241, 1.394642e+02
2242, 1.394643e+02
2243, 1.394644e+02
2244, 1.394644e+02
2245, 1.394645e+02
2246, 1.394646e+02
2247, 1.394647e+02
2248, 1.394648e+02
2249, 1.394649e+02
2250, 1.394650e+02
2251, 1.394650e+02
2252, 1.394651e+02
2253, 1.394652e+02
2254, 1.394653e+02
2255, 1.394654e+02
2256, 1.394655e+02
2257, 1.394655e+02
2258, 1.394656e+02
2259, 1.394657e+02
2260, 1.394658e+02
2261, 1.394659e+02
2262, 1.394660e+02
2263, 1.394660e+02
2264, 1.394661e+02
2265, 1.394662e+02
2266, 1.394663e+02
2267, 1.394664e+02
2268, 1.394665e+02
2269, 1.394665e+02
2270, 1.394666e+02
2271, 1.394667e+02
2272, 1.394668e+02
2273, 1.394669e+02
2274, 1.394669e+02
2275, 1.394670e+02
2276, 1.394671e+02
2277, 1.394672e+02
2278, 1.394673e+02
2279, 1.394673e+02
2280, 1.394674e+02
2281, 1.394675e+02
2282, 1.394676e+02
2283, 1.394677e+02
2284, 1.394678e+02
2285, 1.394678e+02
2286, 1.394679e+02
2287, 1.394680e+02
2288, 1.394681e+02
2289, 1.394682e+02
2290, 1.394682e+02
2291, 1.394683e+02
2292, 1.394684e+02
2293, 1.394685e+02
2294, 1.394685e+02
2295, 1.394686e+02
2296, 1.394687e+02
2297, 1.394688e+02
2298, 1.394689e+02
2299, 1.394689e+02
2300, 1.394690e+02
2301, 1.394691e+02
2302, 1.394692e+02
2303, 1.394693e+02
2304, 1.394693e+02
2305, 1.394694e+02
2306, 1.394695e+02
2307, 1.394696e+02
2308, 1.394696e+02
2309, 1.394697e+02
2310, 1.394698e+02
2311, 1.394699e+02
2312, 1.394700e+02
2313, 1.394700e+02
2314, 1.394701e+02
2315, 1.394702e+02
2316, 1.394703e+02
2317, 1.394703e+02
2318, 1.394704e+02
2319, 1.394705e+02
2320, 1.394706e+02
2321, 1.394706e+02
2322, 1.394707e+02
2323, 1.394708e+02
2324, 1.394709e+02
2325, 1.394709e+02
2326, 1.394710e+02
2327, 1.394711e+02
2328, 1.394712e+02
2329, 1.394712e+02
2330, 1.394713e+02
2331, 1.394714e+02
2332, 1.394715e+02
2333, 1.394715e+02
2334, 1.394716e+02
2335, 1.394717e+02
2336, 1.394718e+02
2337, 1.394718e+02
2338, 1.394719e+02
2339, 1.394720e+02
2340, 1.394721e+02
2341, 1.394721e+02
2342, 1.394722e+02
2343, 1.394723e+02
2344, 1.394724e+02
2345, 1.394724e+02
2346, 1.394725e+02
2347, 1.394726e+02
2348, 1.394727e+02
2349, 1.394727e+02
2350, 1.394728e+02
2351, 1.394729e+02
2352, 1.394729e+02
2353, 1.394730e+02
2354, 1.394731e+02
2355, 1.394732e+02
2356, 1.394732e+02
2357, 1.394733e+02
2358, 1.394734e+02
2359, 1.394735e+02
2360, 1.394735e+02
2361, 1.394736e+02
2362, 1.394737e+02
2363, 1.394737e+02
2364, 1.394738e+02
2365, 1.394739e+02
2366, 1.394740e+02
2367, 1.394740e+02
2368, 1.394741e+02
2369, 1.394742e+02
2370, 1.394742e+02
2371, 1.394743e+02
2372, 1.394744e+02
2373, 1.394744e+02
2374, 1.394745e+02
2375, 1.394746e+02
2376, 1.394747e+02
2377, 1.394747e+02
2378, 1.394748e+02
2379, 1.394749e+02
2380, 1.394749e+02
2381, 1.394750e+02
2382, 1.394751e+02
2383, 1.394751e+02
2384, 1.394752e+02
2385, 1.394753e+02
2386, 1.394754e+02
2387, 1.394754e+02
2388, 1.394755e+02
2389, 1.394756e+02
2390, 1.394756e+02
2391, 1.394757e+02
2392, 1.394758e+02
2393, 1.394758e+02
2394, 1.394759e+02
2395, 1.394760e+02
2396, 1.394760e+02
2397, 1.394761e+02
2398, 1.394762e+02
2399, 1.394762e+02
2400, 1.394763e+02
2401, 1.394764e+02
2402, 1.394764e+02
2403, 1.394765e+02
2404, 1.394766e+02
2405, 1.394766e+02
2406, 1.394767e+02
2407, 1.394768e+02
2408, 1.394768e+02
2409, 1.394769e+02
2410, 1.394770e+02
2411, 1.394770e+02
