Iteration, Residual
684, 6.851786e+00
685, 6.830082e+00
686, 6.808452e+00
687, 6.786895e+00
688, 6.765410e+00
689, 6.743998e+00
690, 6.722657e+00
691, 6.701389e+00
692, 6.680192e+00
693, 6.659066e+00
694, 6.638011e+00
695, 6.617027e+00
696, 6.596113e+00
697, 6.575269e+00
698, 6.554495e+00
699, 6.533791e+00
700, 6.513156e+00
701, 6.492591e+00
702, 6.472094e+00
703, 6.451665e+00
704, 6.431305e+00
705, 6.411013e+00
706, 6.390789e+00
707, 6.370632e+00
708, 6.350542e+00
709, 6.330520e+00
710, 6.310564e+00
711, 6.290675e+00
712, 6.270851e+00
713, 6.251094e+00
714, 6.231403e+00
715, 6.211777e+00
716, 6.192217e+00
717, 6.172721e+00
718, 6.153290e+00
719, 6.133924e+00
720, 6.114622e+00
721, 6.095384e+00
722, 6.076210e+00
723, 6.057099e+00
724, 6.038052e+00
725, 6.019068e+00
726, 6.000146e+00
727, 5.981288e+00
728, 5.962491e+00
729, 5.943757e+00
730, 5.925085e+00
731, 5.906474e+00
732, 5.887925e+00
733, 5.869437e+00
734, 5.851010e+00
735, 5.832644e+00
736, 5.814339e+00
737, 5.796093e+00
738, 5.777908e+00
739, 5.759783e+00
740, 5.741718e+00
741, 5.723711e+00
742, 5.705765e+00
743, 5.687877e+00
744, 5.670048e+00
745, 5.652277e+00
746, 5.634565e+00
747, 5.616911e+00
748, 5.599315e+00
749, 5.581777e+00
750, 5.564296e+00
751, 5.546873e+00
752, 5.529507e+00
753, 5.512197e+00
754, 5.494944e+00
755, 5.477748e+00
756, 5.460608e+00
757, 5.443524e+00
758, 5.426496e+00
759, 5.409524e+00
760, 5.392607e+00
761, 5.375745e+00
762, 5.358938e+00
763, 5.342187e+00
764, 5.325489e+00
765, 5.308847e+00
766, 5.292258e+00
767, 5.275724e+00
768, 5.259244e+00
769, 5.242817e+00
770, 5.226444e+00
771, 5.210124e+00
772, 5.193857e+00
773, 5.177643e+00
774, 5.161482e+00
775, 5.145373e+00
776, 5.129317e+00
777, 5.113313e+00
778, 5.097360e+00
779, 5.081460e+00
780, 5.065611e+00
781, 5.049814e+00
782, 5.034068e+00
783, 5.018373e+00
784, 5.002729e+00
785, 4.987135e+00
786, 4.971592e+00
787, 4.956100e+00
788, 4.940657e+00
789, 4.925265e+00
790, 4.909922e+00
791, 4.894629e+00
792, 4.879385e+00
793, 4.864191e+00
794, 4.849046e+00
795, 4.833949e+00
796, 4.818902e+00
797, 4.803903e+00
798, 4.788952e+00
799, 4.774050e+00
800, 4.759196e+00
801, 4.744389e+00
802, 4.729631e+00
803, 4.714920e+00
804, 4.700256e+00
805, 4.685639e+00
806, 4.671070e+00
807, 4.656548e+00
808, 4.642072e+00
809, 4.627643e+00
810, 4.613260e+00
811, 4.598924e+00
812, 4.584633e+00
813, 4.570389e+00
814, 4.556190e+00
815, 4.542037e+00
816, 4.527929e+00
817, 4.513867e+00
818, 4.499850e+00
819, 4.485877e+00
820, 4.471950e+00
821, 4.458067e+00
822, 4.444229e+00
823, 4.430435e+00
824, 4.416685e+00
825, 4.402980e+00
826, 4.389318e+00
827, 4.375700e+00
828, 4.362126e+00
829, 4.348595e+00
830, 4.335107e+00
831, 4.321662e+00
832, 4.308261e+00
833, 4.294902e+00
834, 4.281586e+00
835, 4.268313e+00
836, 4.255082e+00
837, 4.241893e+00
838, 4.228746e+00
839, 4.215641e+00
840, 4.202578e+00
841, 4.189557e+00
842, 4.176578e+00
843, 4.163639e+00
844, 4.150742e+00
845, 4.137886e+00
846, 4.125071e+00
847, 4.112297e+00
848, 4.099564e+00
849, 4.086871e+00
850, 4.074219e+00
851, 4.061606e+00
852, 4.049034e+00
853, 4.036502e+00
854, 4.024010e+00
855, 4.011558e+00
856, 3.999145e+00
857, 3.986772e+00
858, 3.974438e+00
859, 3.962143e+00
860, 3.949887e+00
861, 3.937670e+00
862, 3.925492e+00
863, 3.913353e+00
864, 3.901252e+00
865, 3.889189e+00
866, 3.877165e+00
867, 3.865179e+00
868, 3.853231e+00
869, 3.841321e+00
870, 3.829448e+00
871, 3.817614e+00
872, 3.805816e+00
873, 3.794057e+00
874, 3.782334e+00
875, 3.770648e+00
876, 3.759000e+00
877, 3.747388e+00
878, 3.735813e+00
879, 3.724275e+00
880, 3.712773e+00
881, 3.701308e+00
882, 3.689879e+00
883, 3.678486e+00
884, 3.667129e+00
885, 3.655808e+00
886, 3.644523e+00
887, 3.633273e+00
888, 3.622059e+00
889, 3.610880e+00
890, 3.599737e+00
891, 3.588629e+00
892, 3.577556e+00
893, 3.566518e+00
894, 3.555514e+00
895, 3.544546e+00
896, 3.533612e+00
897, 3.522712e+00
898, 3.511847e+00
899, 3.501016e+00
900, 3.490219e+00
901, 3.479456e+00
902, 3.468728e+00
903, 3.458033e+00
904, 3.447371e+00
905, 3.436743e+00
906, 3.426149e+00
907, 3.415588e+00
908, 3.405060e+00
909, 3.394566e+00
910, 3.384104e+00
911, 3.373676e+00
912, 3.363280e+00
913, 3.352916e+00
914, 3.342586e+00
915, 3.332288e+00
916, 3.322022e+00
917, 3.311789e+00
918, 3.301587e+00
919, 3.291418e+00
920, 3.281281e+00
921, 3.271175e+00
922, 3.261102e+00
923, 3.251059e+00
924, 3.241049e+00
925, 3.231070e+00
926, 3.221122e+00
927, 3.211205e+00
928, 3.201320e+00
929, 3.191465e+00
930, 3.181642e+00
931, 3.171849e+00
932, 3.162087e+00
933, 3.152355e+00
934, 3.142654e+00
935, 3.132984e+00
936, 3.123343e+00
937, 3.113733e+00
938, 3.104153e+00
939, 3.094603e+00
940, 3.085083e+00
