t        CFL_adv    |du|       |dv|       |du/dt|    |dv/dt|    k      |dp|
0.0490   5.1313e-02 5.1332e-03 4.4676e-02 5.1332e+00 4.4676e+01 99999  3.3541e-05
0.0500   5.1447e-02 5.0089e-03 4.4654e-02 5.0089e+00 4.4654e+01 99999  3.3016e-05
0.0510   5.1576e-02 4.8890e-03 4.4634e-02 4.8890e+00 4.4634e+01 99999  3.2510e-05
0.0520   5.1701e-02 4.7733e-03 4.4614e-02 4.7733e+00 4.4614e+01 99999  3.2020e-05
0.0530   5.1823e-02 4.6617e-03 4.4596e-02 4.6617e+00 4.4596e+01 99999  3.1547e-05
0.0540   5.1941e-02 4.5539e-03 4.4578e-02 4.5539e+00 4.4578e+01 99999  3.1089e-05
0.0550   5.2056e-02 4.4498e-03 4.4561e-02 4.4498e+00 4.4561e+01 99999  3.0646e-05
0.0560   5.2167e-02 4.3494e-03 4.4544e-02 4.3494e+00 4.4544e+01 99999  3.0217e-05
0.0570   5.2275e-02 4.2796e-03 4.4529e-02 4.2796e+00 4.4529e+01 99999  2.9801e-05
0.0580   5.2381e-02 4.2233e-03 4.4514e-02 4.2233e+00 4.4514e+01 99999  2.9398e-05
0.0590   5.2483e-02 4.1673e-03 4.4499e-02 4.1673e+00 4.4499e+01 99999  2.9007e-05
0.0600   5.2583e-02 4.1117e-03 4.4485e-02 4.1117e+00 4.4485e+01 99999  2.8628e-05
0.0610   5.2680e-02 4.0567e-03 4.4472e-02 4.0567e+00 4.4472e+01 99999  2.8259e-05
0.0620   5.2775e-02 4.0021e-03 4.4459e-02 4.0021e+00 4.4459e+01 99999  2.7901e-05
0.0630   5.2868e-02 3.9482e-03 4.4447e-02 3.9482e+00 4.4447e+01 99999  2.7553e-05
0.0640   5.2958e-02 3.8949e-03 4.4435e-02 3.8949e+00 4.4435e+01 99999  2.7214e-05
0.0650   5.3046e-02 3.8423e-03 4.4424e-02 3.8423e+00 4.4424e+01 99999  2.6885e-05
0.0660   5.3132e-02 3.7904e-03 4.4413e-02 3.7904e+00 4.4413e+01 99999  2.6564e-05
0.0670   5.3216e-02 3.7392e-03 4.4403e-02 3.7392e+00 4.4403e+01 99999  2.6252e-05
0.0680   5.3298e-02 3.6887e-03 4.4393e-02 3.6887e+00 4.4393e+01 99999  2.5948e-05
0.0690   5.3378e-02 3.6390e-03 4.4383e-02 3.6390e+00 4.4383e+01 99999  2.5652e-05
0.0700   5.3456e-02 3.5901e-03 4.4373e-02 3.5901e+00 4.4373e+01 99999  2.5363e-05
0.0710   5.3533e-02 3.5419e-03 4.4364e-02 3.5419e+00 4.4364e+01 99999  2.5081e-05
0.0720   5.3608e-02 3.4945e-03 4.4355e-02 3.4945e+00 4.4355e+01 99999  2.4807e-05
0.0730   5.3682e-02 3.4479e-03 4.4347e-02 3.4479e+00 4.4347e+01 99999  2.4539e-05
0.0740   5.3753e-02 3.4021e-03 4.4339e-02 3.4021e+00 4.4339e+01 99999  2.4277e-05
0.0750   5.3824e-02 3.3571e-03 4.4331e-02 3.3571e+00 4.4331e+01 99999  2.4022e-05
0.0760   5.3893e-02 3.3128e-03 4.4323e-02 3.3128e+00 4.4323e+01 99999  2.3772e-05
0.0770   5.3960e-02 3.2693e-03 4.4316e-02 3.2693e+00 4.4316e+01 99999  2.3528e-05
0.0780   5.4027e-02 3.2266e-03 4.4309e-02 3.2266e+00 4.4309e+01 99999  2.3290e-05
0.0790   5.4091e-02 3.1846e-03 4.4302e-02 3.1846e+00 4.4302e+01 99999  2.3057e-05
0.0800   5.4155e-02 3.1434e-03 4.4295e-02 3.1434e+00 4.4295e+01 99999  2.2829e-05
0.0810   5.4218e-02 3.1030e-03 4.4288e-02 3.1030e+00 4.4288e+01 99999  2.2607e-05
0.0820   5.4279e-02 3.0632e-03 4.4282e-02 3.0632e+00 4.4282e+01 99999  2.2389e-05
0.0830   5.4339e-02 3.0255e-03 4.4276e-02 3.0255e+00 4.4276e+01 99999  2.2175e-05
0.0840   5.4398e-02 2.9901e-03 4.4270e-02 2.9901e+00 4.4270e+01 99999  2.1967e-05
0.0850   5.4456e-02 2.9552e-03 4.4264e-02 2.9552e+00 4.4264e+01 99999  2.1762e-05
0.0860   5.4513e-02 2.9208e-03 4.4258e-02 2.9208e+00 4.4258e+01 99999  2.1562e-05
0.0870   5.4569e-02 2.8869e-03 4.4253e-02 2.8869e+00 4.4253e+01 99999  2.1366e-05
0.0880   5.4623e-02 2.8535e-03 4.4248e-02 2.8535e+00 4.4248e+01 99999  2.1174e-05
0.0890   5.4677e-02 2.8207e-03 4.4242e-02 2.8207e+00 4.4242e+01 99999  2.0985e-05
